relatedPlaintextFile,mainDocment,fundstelle,proclamation_nr,title,short,abbreviation,issuing_office,issuing_date,outline_nr,date,leadership,proclamation_sheet,proclamationType,attachments
"mbl-2024-239.txt","mbl-2024-239.pdf","Nds. MBl. - 2024, Nr. 239","239","Richtlinie über die Gewährung von Zuwendungen zur Unterstützung Regionaler Fachkräftebündnisse durch Förderung von Fachkräfteprojekten für die Region 2021–2027 („Unterstützung Regionaler Fachkräftebündnisse 2021–2027“)","","","","2024-05-14T22:00:00.000Z","82300","2024-05-23T05:51:52.663Z","MS","Nds. MBl.","Erlass","664ed9286507e936f55bea7b_mbl-2024-239.pdf"
"mbl-2024-238.txt","mbl-2024-238.pdf","Nds. MBl. - 2024, Nr. 238","238","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Projekten oder Maßnahmen zur Stärkung der ambulanten Pflege im ländlichen Raum","","","","2024-05-14T22:00:00.000Z","83000","2024-05-23T05:34:28.991Z","MS","Nds. MBl.","Erlass","664ed5156507e936f55bea78_mbl-2024-238.pdf"
"mbl-2024-237.txt","mbl-2024-237.pdf","Nds. MBl. - 2024, Nr. 237","237","Richtlinie zur Durchführung der sozialen Wohnraumförderung in Niedersachsen  (Wohnraumförderbestimmungen – WFB)","Wohnraumförderbestimmungen","WFB","","2024-04-22T22:00:00.000Z","23400","2024-05-22T12:04:10.314Z","MW","Nds. MBl.","Runderlass","664dde9e4e971419fb71840e_mbl-2024-237.pdf"
"mbl-2024-236.txt","mbl-2024-236.pdf","Nds. MBl. - 2024, Nr. 236","236","Richtlinie über die Gewährung von Zuwendungen zur sozialen Wohnraumförderung (Wohnraumförderprogramm 2019)","","","","2024-04-22T22:00:00.000Z","23400","2024-05-22T12:04:00.890Z","MW","Nds. MBl.","Runderlass","664dc3fe4e971419fb71840b_mbl-2024-236.pdf"
"mbl-2024-235.txt","mbl-2024-235.pdf","Nds. MBl. - 2024, Nr. 235","235","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Bioenergie Almke GmbH & Co. KG, Wolfsburg)","","","","2024-05-06T22:00:00.000Z","","2024-05-22T06:23:26.794Z","GAA Braunschweig","Nds. MBl.","Bekanntmachung","664d8eb94e971419fb718408_mbl-2024-235.pdf"
"mbl-2024-234.txt","mbl-2024-234.pdf","Nds. MBl. - 2024, Nr. 234","234","Genehmigungsverfahren nach dem BlmSchG; Offentliche Bekanntmachung (NDEnergie GmbH & Co. KG, Bohmte)","","","","2024-05-09T22:00:00.000Z","","2024-05-22T05:51:54.468Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","664d87774e971419fb7183ff_mbl-2024-234.pdf"
"mbl-2024-233.txt","mbl-2024-233.pdf","Nds. MBl. - 2024, Nr. 233","233","Dienstrechtliche Befugnisse und sonstige personalrechtliche Aufgaben und Befugnisse sowie Zuständigkeiten nach dem Niedersächsischen Besoldungsgesetz","","","","2024-05-13T22:00:00.000Z","20400","2024-05-22T05:33:55.520Z","MK","Nds. MBl.","Gem. Runderlass","664d83554e971419fb7183fc_mbl-2024-233.pdf"
"mbl-2024-232.txt","mbl-2024-232.pdf","Nds. MBl. - 2024, Nr. 232","232","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Start-up-Zentren (RL Start-up-Zentren)","RL Start-up-Zentren","","","2024-05-13T22:00:00.000Z","77100","2024-05-21T11:31:21.068Z","MW","Nds. MBl.","Erlass","664c85d9bff459a6ff20e164_mbl-2024-232.pdf"
"mbl-2024-231.txt","mbl-2024-231.pdf","Nds. MBl. - 2024, Nr. 231","231","Vollzug des Arzneimittelgesetzes (AMG) Allgemeinverfügung zur Umsetzung der Bekanntmachung nach § 79 Abs. 5 Arzneimittelgesetz (AMG) des Bundesministeriums für Gesundheit (BMG) vom 07. Februar 2024 (BAnz AT 23.02.2024 B4) bezüglich des Mangels der Versorgung der Bevölkerung mit natriumperchlorathaltigen Arzneimitteln","","","","2024-05-13T22:00:00.000Z","","2024-05-15T09:34:54.877Z","MS","Nds. MBl.","Bekanntmachung","6644815ea8b2a295db64a083_mbl-2024-231.pdf"
"mbl-2024-230.txt","mbl-2024-230.pdf","Nds. MBl. - 2024, Nr. 230","230","Gewährung von Anwärtersonderzuschlägen an Beamtinnen und Beamte auf Widerruf im Vorbereitungsdienst in der Laufbahn der Laufbahngruppe 2 der Fachrichtung Technische Dienste, Fachbereiche Stadtbauwesen und Städtebau","","","","2024-05-05T22:00:00.000Z","20441","2024-05-15T09:18:56.530Z","MF","Nds. MBl.","Runderlass","66447db4a8b2a295db64a080_mbl-2024-230.pdf"
"mbl-2024-229.txt","mbl-2024-229.pdf","Nds. MBl. - 2024, Nr. 229","229","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (RWE Nukleus Green H2 GmbH, Lingen [Ems])","","","","2024-05-14T22:00:00.000Z","","2024-05-15T06:52:18.939Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","66445b87a8b2a295db64a07d_mbl-2024-229.pdf"
"mbl-2024-228.txt","mbl-2024-228.pdf","Nds. MBl. - 2024, Nr. 228","228","Anzeigeverfahren nach § 23 a BImSchG; Öffentliche Bekanntmachung (Rhenus Midgard GmbH & Co. KG, Nordenham)","","","","2024-05-02T22:00:00.000Z","","2024-05-15T06:52:16.319Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","66445b21a8b2a295db64a07a_mbl-2024-228.pdf"
"mbl-2024-227.txt","mbl-2024-227.pdf","Nds. MBl. - 2024, Nr. 227","227","Anerkennung der Stiftung „Brunhilde und Dr. Rolf Schneider-Stiftung“","","","","2024-05-01T22:00:00.000Z","","2024-05-15T06:52:13.259Z","ArL WE","Nds. MBl.","Bekanntmachung","66445adaa8b2a295db64a077_mbl-2024-227.pdf"
"mbl-2024-226.txt","mbl-2024-226.pdf","Nds. MBl. - 2024, Nr. 226","226","Landesplanerische Feststellung; Öffentliche Bekanntmachung (Abschluss des Raumordnungsverfahrens für die Errichtung der 380 kV-Leitung Dollern – Alfstedt – Hagen im Bremischen/Schwanewede – Elsfleth West [Elbe-Weser-Leitung] und für den Neubau eines Umspannwerkes im Bereich der Gemeinden Hagen im Bremischen/Schwanewede)","","","","2024-05-14T22:00:00.000Z","","2024-05-15T06:52:09.271Z","ArL LG","Nds. MBl.","Bekanntmachung","66445a62a8b2a295db64a073_mbl-2024-226.pdf"
"mbl-2024-225.txt","mbl-2024-225.pdf","Nds. MBl. - 2024, Nr. 225","225","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Nordzucker AG – Werk Uelzen)","","","","2024-05-14T22:00:00.000Z","","2024-05-15T06:52:06.811Z","GAA Lüneburg","Nds. MBl.","Bekanntmachung","66445a21a8b2a295db64a070_mbl-2024-225.pdf"
"mbl-2024-224.txt","mbl-2024-224.pdf","Nds. MBl. - 2024, Nr. 224","224","Allgemeinverfügung zur Ausnahmegenehmigung von der jährlichen Mäh-, Mulch oder Begrünungspflicht zum Erhalt landwirtschaftlicher Flächen im Sinne des § 3 Absatz 3 Nummer 1 der Verordnung zur Durchführung der GAP-Direktzahlungen","","","","2024-05-06T22:00:00.000Z","","2024-05-14T12:38:01.658Z","ML","Nds. MBl.","Bekanntmachung","66435b093787c34f03ac7ed6_mbl-2024-224.pdf"
"mbl-2024-223.txt","mbl-2024-223.pdf","Nds. MBl. - 2024, Nr. 223","223","Mengenmäßige Bewirtschaftung des Grundwassers","","","","2024-04-22T22:00:00.000Z","28200","2024-05-14T12:25:29.385Z","MU","Nds. MBl.","Runderlass","664357fc3787c34f03ac7e0b_mbl-2024-223.pdf"
"mbl-2024-222.txt","mbl-2024-222.pdf","Nds. MBl. - 2024, Nr. 222","222","Verfahren zur Prüfung einer Umwandlung von Dauergrünland hinsichtlich naturschutz- und wasserrechtlicher Vorschriften im Rahmen des § 5 des Gesetzes zur Durchführung der im Rahmen der Gemeinsamen Agrarpolitik geltenden Konditionalität (GAP-Konditionalitäten-Gesetz – GAPKondG)","","","","2024-04-30T22:00:00.000Z","28100","2024-05-14T09:13:32.633Z","MU","Nds. MBl.","Gem. Runderlass","66432b013787c34f03ac7e08_mbl-2024-222.pdf"
"mbl-2024-221.txt","mbl-2024-221.pdf","Nds. MBl. - 2024, Nr. 221","221","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Anpassungs- und Widerstandsfähigkeit und von erfolgreichen sozialen, wirtschaftlichen und ökologischen Transformationsprozessen in Innenstädten („Resiliente Innenstädte')","„Resiliente Innenstädte'","","","2024-05-12T22:00:00.000Z","21075","2024-05-13T07:53:25.602Z","MB","Nds. MBl.","Erlass","6641c6c83a68ae23330e63d9_mbl-2024-221.pdf"
"mbl-2024-220.txt","mbl-2024-220.pdf","Nds. MBl. - 2024, Nr. 220","220","Richtlinien über die Gewährung von Zuwendungen zur Förderung der Zukunftsfähigkeit niedersächsischer Regionen durch die Umsetzung kooperativer Entwicklungsvorhaben und Modellvorhaben (Richtlinie „Zukunftsregionen in Niedersachsen“)","Richtlinie „Zukunftsregionen in Niedersachsen“","","","2024-05-12T22:00:00.000Z","64100","2024-05-13T07:37:18.375Z","MB","Nds. MBl.","Erlass","6641c2ea3a68ae23330e63d6_mbl-2024-220.pdf"
"mbl-2024-219.txt","mbl-2024-219.pdf","Nds. MBl. - 2024, Nr. 219","219","Durchführung der Bisambekämpfung","","","","2024-04-14T22:00:00.000Z","28200","2024-05-08T10:21:36.361Z","MU","Nds. MBl.","Runderlass","663b5207d9e7e9b9dbaa4b1e_mbl-2024-219.pdf"
"mbl-2024-218.txt","mbl-2024-218.pdf","Nds. MBl. - 2024, Nr. 218","218","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Maßnahmen für klimaschonende und umweltfreundlichere Fahrzeuge sowie nachhaltige Mobilitätsangebote im öffentlichen Personennahverkehr (Flexible Bedienformen)","","","","2024-05-06T22:00:00.000Z","93200","2024-05-08T10:06:37.530Z","MW","Nds. MBl.","Erlass","663b4e81d9e7e9b9dbaa4b1b_mbl-2024-218.pdf"
"mbl-2024-217.txt","mbl-2024-217.pdf","Nds. MBl. - 2024, Nr. 217","217","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Maßnahmen für klimaschonende und umweltfreundliche Fahrzeuge sowie nachhaltige Mobilitätsangebote im öffentlichen Personennahverkehr (Fahrzeuge mit klimaschonenden und umweltfreundlichen Antriebssystemen im ÖPNV)","","","","2024-05-06T22:00:00.000Z","93200","2024-05-08T09:54:27.465Z","MW","Nds. MBl.","Erlass","663b4babd9e7e9b9dbaa4b18_mbl-2024-217.pdf"
"mbl-2024-216.txt","mbl-2024-216.pdf","Nds. MBl. - 2024, Nr. 216","216","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Graalmann GmbH, Westoverledingen)","","","","2024-04-29T22:00:00.000Z","","2024-05-08T08:07:45.320Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","663b3271d9e7e9b9dbaa4b14_mbl-2024-216.pdf"
"mbl-2024-215.txt","mbl-2024-215.pdf","Nds. MBl. - 2024, Nr. 215","215","Anerkennung der „Christopher von Frieling Familienstiftung“","","","","2024-04-23T22:00:00.000Z","","2024-05-08T08:07:42.684Z","ArL LG","Nds. MBl.","Bekanntmachung","663b321ad9e7e9b9dbaa4b11_mbl-2024-215.pdf"
"mbl-2024-214.txt","mbl-2024-214.pdf","Nds. MBl. - 2024, Nr. 214","214","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Petcura GmbH, Meppen)","","","","2024-05-07T22:00:00.000Z","","2024-05-08T08:07:38.056Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","663b31a5d9e7e9b9dbaa4b0e_mbl-2024-214.pdf"
"mbl-2024-213.txt","mbl-2024-213.pdf","Nds. MBl. - 2024, Nr. 213","213","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Kommunale Entsorgungsanstalt Nord-Niedersachsen, Osterholz-Scharmbeck)","","","","2024-05-07T22:00:00.000Z","","2024-05-08T08:07:35.576Z","GAA Lüneburg","Nds. MBl.","Bekanntmachung","663b3160d9e7e9b9dbaa4b0b_mbl-2024-213.pdf"
"mbl-2024-212.txt","mbl-2024-212.pdf","Nds. MBl. - 2024, Nr. 212","212","Vorläufige Sicherung der Überschwemmungsgebiete des Pohler Baches und des Salzbaches im Landkreis Schaumburg","","","","2024-05-07T22:00:00.000Z","","2024-05-08T08:07:33.716Z","NLWKN","Nds. MBl.","Bekanntmachung","663b30ecd9e7e9b9dbaa4af4_mbl-2024-212.pdf"
"mbl-2024-211.txt","mbl-2024-211.pdf","Nds. MBl. - 2024, Nr. 211","211","Ausführungsbestimmungen zum Niedersächsischen Jagdgesetz (AB-NJagdG); Bestätigung als Jagdaufseherin oder Jagdaufseher gemäß § 30 Abs. 2 NJagdG","","","","2024-04-08T22:00:00.000Z","79200","2024-05-07T06:44:19.313Z","ML","Nds. MBl.","Runderlass","6639cda29eae8e400b60cea8_mbl-2024-211.pdf"
"mbl-2024-210.txt","mbl-2024-210.pdf","Nds. MBl. - 2024, Nr. 210","210","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Essing Sprengtechnik GmbH, Georgsmarienhütte)","","","","2024-04-28T22:00:00.000Z","","2024-05-02T09:51:25.662Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","6633620be13bfe5d493e365a_mbl-2024-210.pdf"
"mbl-2024-209.txt","mbl-2024-209.pdf","Nds. MBl. - 2024, Nr. 209","209","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Lhyfe Niedersachsen GmbH, Brake)","","","","2024-05-01T22:00:00.000Z","","2024-05-02T09:51:23.462Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","66336196e13bfe5d493e3657_mbl-2024-209.pdf"
"mbl-2024-208.txt","mbl-2024-208.pdf","Nds. MBl. - 2024, Nr. 208","208","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Statkraft Markets GmbH Emden)","","","","2024-05-01T22:00:00.000Z","","2024-05-02T09:51:21.170Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","6633614ee13bfe5d493e3654_mbl-2024-208.pdf"
"mbl-2024-207.txt","mbl-2024-207.pdf","Nds. MBl. - 2024, Nr. 207","207","Eröffnung des Verfahrens zur Einreichung von Projektskizzen im Rahmen des Förderwettbewerbs „Hightech für eine biobasierte Wirtschaft“","","","","2024-04-29T22:00:00.000Z","","2024-04-30T07:35:28.588Z","MW","Nds. MBl.","Bekanntmachung","66309f127510baef715de8f0_mbl-2024-207.pdf"
"mbl-2024-206.txt","mbl-2024-206.pdf","Nds. MBl. - 2024, Nr. 206","206","Jahresabschluss 2023 der Niedersächsischen Tierseuchenkasse","","","","2024-04-23T22:00:00.000Z","","2024-04-25T11:48:02.540Z","ML","Nds. MBl.","Bekanntmachung","662a428f04ad4ce37e0a4ea1_mbl-2024-206.pdf"
"mbl-2024-205.txt","mbl-2024-205.pdf","Nds. MBl. - 2024, Nr. 205","205","Niedersächsische Beihilfeverordnung (NBhVO); Früherkennungsuntersuchungen","","","","2024-04-24T22:00:00.000Z","20444","2024-04-25T09:33:51.255Z","MF","Nds. MBl.","Runderlass","662a233704ad4ce37e0a4e9e_mbl-2024-205.pdf"
"mbl-2024-204.txt","mbl-2024-204.pdf","Nds. MBl. - 2024, Nr. 204","204","Verwaltungsvorschriften zur Haushaltssystematik des Landes Niedersachsen (VV-HNds)","","","","2024-04-18T22:00:00.000Z","64100","2024-04-25T07:25:56.869Z","MF","Nds. MBl.","Runderlass","662a055704ad4ce37e0a4e9b_mbl-2024-204.pdf"
"mbl-2024-203.txt","mbl-2024-203.pdf","Nds. MBl. - 2024, Nr. 203","203","Verwaltungsvorschriften zur Landeshaushaltsordnung  (VV-LHO)","","","","2024-04-18T22:00:00.000Z","64100","2024-04-25T07:16:19.508Z","MF","Nds. MBl.","Runderlass","662a030f04ad4ce37e0a4e98_mbl-2024-203.pdf"
"mbl-2024-202.txt","mbl-2024-202.pdf","Nds. MBl. - 2024, Nr. 202","202","Richtlinie über die Gewährung von Zuwendungen zur Förderung touristischer Projekte","","","","2024-04-24T22:00:00.000Z","77000","2024-04-25T07:07:56.965Z","MW","Nds. MBl.","Erlass","662a012704ad4ce37e0a4e95_mbl-2024-202.pdf"
"mbl-2024-201.txt","mbl-2024-201.pdf","Nds. MBl. - 2024, Nr. 201","201","Richtlinien über die Gewährung von Zuwendungen zur Steigerung der Wettbewerbsfähigkeit von kleinen und mittleren Unternehmen (KMU) durch touristische Maßnahmen (Tourismusförderrichtlinie)","","","","2024-04-24T22:00:00.000Z","77000","2024-04-25T06:59:25.573Z","MW","Nds. MBl.","Erlass","6629ff1504ad4ce37e0a4e92_mbl-2024-201.pdf"
"mbl-2024-200.txt","mbl-2024-200.pdf","Nds. MBl. - 2024, Nr. 200","200","Verwaltungsvorschriften zur nachhaltigen Beschaffung (VV-NB)","","","","2024-04-24T22:00:00.000Z","72080","2024-04-25T06:49:31.765Z","MW","Nds. MBl.","Runderlass","6629fc9f04ad4ce37e0a4e8f_mbl-2024-200.pdf"
"mbl-2024-199.txt","mbl-2024-199.pdf","Nds. MBl. - 2024, Nr. 199","199","Richtlinie über die Gewährung von Zuwendungen zur Förderung von wirtschaftsnahen Infrastrukturmaßnahmen und weiteren Maßnahmen zur Stärkung der regionalen Wirtschaftsstruktur (GRW-Gebiete)","","","","2024-04-18T22:00:00.000Z","77000","2024-04-25T06:39:10.457Z","MW","Nds. MBl.","Erlass","6629fa4804ad4ce37e0a4e8c_mbl-2024-199.pdf"
"mbl-2024-198.txt","mbl-2024-198.pdf","Nds. MBl. - 2024, Nr. 198","198","Richtlinie über die Gewährung von Zuwendungen zur Förderung von Familienbildungsstätten (RL Familienbildungsstätten)","","","","2024-04-18T22:00:00.000Z","21147","2024-04-25T06:27:46.932Z","MS","Nds. MBl.","Erlass","6629f79a04ad4ce37e0a4e89_mbl-2024-198.pdf"
"mbl-2024-197.txt","mbl-2024-197.pdf","Nds. MBl. - 2024, Nr. 197","197","Richtlinie über die Gewährung von Zuwendungen zur Förderung von Messepräsentationen kleiner und mittlerer Unternehmen sowie Angehöriger Freier Berufe","","","","2024-04-15T22:00:00.000Z","77100","2024-04-25T06:17:33.743Z","MW","Nds. MBl.","Erlass","6629f54b04ad4ce37e0a4e86_mbl-2024-197.pdf"
"mbl-2024-196.txt","mbl-2024-196.pdf","Nds. MBl. - 2024, Nr. 196","196","Richtlinie über die Gewährung von Zuwendungen zur Förderung von Transformationsberatung für Betriebe der Automobilzulieferindustrie (Zuschuss Transformationsberatung Automobilzulieferer Niedersachsen)","","","","2024-04-15T22:00:00.000Z","77000","2024-04-25T06:09:18.924Z","MW","Nds. MBl.","Erlass","6629f35d04ad4ce37e0a4e83_mbl-2024-196.pdf"
"mbl-2024-195.txt","mbl-2024-195.pdf","Nds. MBl. - 2024, Nr. 195","195","Richtlinien über die Gewährung von Zuwendungen zur Förderung von Existenzgründungen in der Pre-Seed- und Seed-Phase (Richtlinien Gründungsstipendium)","","","","2024-04-23T22:00:00.000Z","77100","2024-04-25T05:43:22.341Z","MW","Nds. MBl.","Erlass","6629ed4204ad4ce37e0a4e80_mbl-2024-195.pdf"
"mbl-2024-194.txt","mbl-2024-194.pdf","Nds. MBl. - 2024, Nr. 194","194","Ausweisung von Muschelkulturbezirken (Jörg Christoffers Speisemuschelfischerei, Norddeich)","","","","2024-04-02T22:00:00.000Z","","2024-04-24T06:29:26.873Z","Staatliches Fischereiamt Bremerhaven","Nds. MBl.","Bekanntmachung","6628a652476f26d5890a4ed8_mbl-2024-194.pdf"
"mbl-2024-193.txt","mbl-2024-193.pdf","Nds. MBl. - 2024, Nr. 193","193","Ausweisung von Muschelkulturbezirken (Jörg Christoffers Speisemuschelfischerei, Norddeich)","","","","2024-04-02T22:00:00.000Z","","2024-04-24T06:19:55.309Z","Staatliches Fischereiamt Bremerhaven","Nds. MBl.","Bekanntmachung","6628a44e476f26d5890a4ed5_mbl-2024-193.pdf"
"mbl-2024-192.txt","mbl-2024-192.pdf","Nds. MBl. - 2024, Nr. 192","192","Ausweisung von Muschelkulturbezirken (Jörg Christoffers Speisemuschelfischerei, Norddeich)","","","","2024-04-02T22:00:00.000Z","","2024-04-24T06:13:23.530Z","Staatliches Fischereiamt Bremerhaven","Nds. MBl.","Bekanntmachung","6628a2ce476f26d5890a4ed2_mbl-2024-192.pdf"
"mbl-2024-191.txt","mbl-2024-191.pdf","Nds. MBl. - 2024, Nr. 191","191","Anzeigeverfahren nach § 23 a BImSchG; Öffentliche Bekanntmachung (Rhenus Midgard GmbH & Co. KG, Nordenham)","","","","2024-04-15T22:00:00.000Z","","2024-04-24T06:04:08.618Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","6628a096476f26d5890a4ecf_mbl-2024-191.pdf"
"mbl-2024-190.txt","mbl-2024-190.pdf","Nds. MBl. - 2024, Nr. 190","190","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Böseler Goldschmaus GmbH & Co. KG, Oldenburg)","","","","2024-04-23T22:00:00.000Z","","2024-04-24T05:57:27.523Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","66289efb476f26d5890a4ecc_mbl-2024-190.pdf"
"mbl-2024-189.txt","mbl-2024-189.pdf","Nds. MBl. - 2024, Nr. 189","189","Anerkennung der „LUNA Stiftung“","","","","2024-04-10T22:00:00.000Z","","2024-04-24T05:47:53.599Z","ArL Lüneburg","Nds. MBl.","Bekanntmachung","66289cd0476f26d5890a4ec9_mbl-2024-189.pdf"
"mbl-2024-188.txt","mbl-2024-188.pdf","Nds. MBl. - 2024, Nr. 188","188","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Burfeindt-Tomforde Energieerzeugungs-GmbH & Co. KG, Anderlingen)","","","","2024-04-23T22:00:00.000Z","","2024-04-24T05:38:25.259Z","GAA Lüneburg","Nds. MBl.","Bekanntmachung","66289a8b476f26d5890a4ec6_mbl-2024-188.pdf"
"mbl-2024-187.txt","mbl-2024-187.pdf","Nds. MBl. - 2024, Nr. 187","187","Vorhaben nach dem Energiewirtschaftsgesetz; Planfeststellungsverfahren für die Errichtung und den Betrieb einer Gasversorgungsleitung in den Landkreisen Wittmund, Friesland, Ammerland,  Oldenburg sowie der Stadt Oldenburg der Open Grid Europe GmbH","","","","2024-04-14T22:00:00.000Z","","2024-04-24T05:15:38.992Z","LBEG","Nds. MBl.","Bekanntmachung","66289539476f26d5890a4ec1_mbl-2024-187.pdf"
"mbl-2024-186.txt","mbl-2024-186.pdf","Nds. MBl. - 2024, Nr. 186","186","Vorläufige Sicherung des Überschwemmungsgebietes der Aller und der Oker in den Landkreisen Celle und Gifhorn, der Stadt Celle und der Region Hannover","","","","2024-04-23T22:00:00.000Z","","2024-04-24T04:58:44.101Z","NLWKN","Nds. MBl.","Bekanntmachung","66289111476f26d5890a4e99_mbl-2024-186.pdf"
"mbl-2024-185.txt","mbl-2024-185.pdf","Nds. MBl. - 2024, Nr. 185","185","Richtlinie für die Zusammenarbeit von Staatsanwaltschaft und Polizei bei Finanzermittlungen im Rahmen des Geldwäschegesetzes","","","","2024-04-07T22:00:00.000Z","21021","2024-04-23T08:09:05.695Z","MI","Nds. MBl.","Gem. Runderlass","66276c45eab66018e519830a_mbl-2024-185.pdf"
"mbl-2024-184.txt","mbl-2024-184.pdf","Nds. MBl. - 2024, Nr. 184","184","Richtlinie über die Gewährung von Zuwendungen zur Förderung von Existenzgründungen („MikroSTARTer Niedersachsen“)","","","","2024-04-22T22:00:00.000Z","77100","2024-04-23T07:51:18.739Z","MW","Nds. MBl.","Erlass","6627682deab66018e5198307_mbl-2024-184.pdf"
"mbl-2024-183.txt","mbl-2024-183.pdf","Nds. MBl. - 2024, Nr. 183","183","Satzung über die Gewährung von Beihilfen (Beihilfesatzung Tierseuchenkasse)","","","","2024-04-09T22:00:00.000Z","","2024-04-23T07:27:49.425Z","ML","Nds. MBl.","Bekanntmachung","6627628beab66018e5198303_mbl-2024-183.pdf"
"mbl-2024-182.txt","mbl-2024-182.pdf","Nds. MBl. - 2024, Nr. 182","182","Richtlinie über die Gewährung von Zuwendungen zur Förderung niedrigschwelliger Innovationen in kleinen und mittleren Unternehmen und Handwerksunternehmen","","","","2024-04-22T22:00:00.000Z","77100","2024-04-23T06:43:06.561Z","MW","Nds. MBl.","Erlass","66275829eab66018e5198300_mbl-2024-182.pdf"
"mbl-2024-181.txt","mbl-2024-181.pdf","Nds. MBl. - 2024, Nr. 181","181","Verleihung des Niedersächsischen Verdienstordens","","","","2024-04-16T22:00:00.000Z","","2024-04-23T06:30:09.836Z","StK","Nds. MBl.","Bekanntmachung","6627553ceab66018e51982fd_mbl-2024-181.pdf"
"mbl-2024-180.txt","mbl-2024-180.pdf","Nds. MBl. - 2024, Nr. 180","180","Europawahl am 09.06.2024 Reihenfolge der Wahlvorschläge","","","","2024-04-18T22:00:00.000Z","","2024-04-22T07:42:35.672Z","Landeswahlleiterin","Nds. MBl.","Bekanntmachung","662613d2f34f483f25ea101c_mbl-2024-180.pdf"
"mbl-2024-179.txt","mbl-2024-179.pdf","Nds. MBl. - 2024, Nr. 179","179","Richtlinie über die Gewährung von Zuwendungen zur Förderung des Gelege- und Kükenschutzes von Wiesenvögeln auf Grünlandflächen in Niedersachsen (Richtlinie Wiesenvogelschutz Grünland – WieVoSch)","","","","2024-04-08T22:00:00.000Z","28100","2024-04-18T09:09:01.273Z","MU","Nds. MBl.","Erlass","6620e23817995f9da5af51db_mbl-2024-179.pdf"
"mbl-2024-178.txt","mbl-2024-178.pdf","Nds. MBl. - 2024, Nr. 178","178","Konsulate in der Bundesrepublik Deutschland","","","","2024-04-14T22:00:00.000Z","","2024-04-18T05:14:02.294Z","StK","Nds. MBl.","Bekanntmachung","6620abe217995f9da5af5125_mbl-2024-178.pdf"
"mbl-2024-177.txt","mbl-2024-177.pdf","Nds. MBl. - 2024, Nr. 177","177","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (RWE Generation SE, Lingen [Ems])","","","","2024-04-16T22:00:00.000Z","","2024-04-17T06:17:57.655Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","661f69885375da9a73ceadeb_mbl-2024-177.pdf"
"mbl-2024-176.txt","mbl-2024-176.pdf","Nds. MBl. - 2024, Nr. 176","176","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Biogas Mühlendamm I GmbH & Co. KG, Bakum)","","","","2024-04-03T22:00:00.000Z","","2024-04-17T06:17:55.543Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","661f69655375da9a73ceade6_mbl-2024-176.pdf"
"mbl-2024-175.txt","mbl-2024-175.pdf","Nds. MBl. - 2024, Nr. 175","175","Namensänderung der Stiftung „Rudolf Pichlmayr-Stiftung – Rehabilitation nach Organtransplantation“","","","","2024-04-03T22:00:00.000Z","","2024-04-17T06:17:53.491Z","ArL LW","Nds. MBl.","Bekanntmachung","661f694b5375da9a73ceade1_mbl-2024-175.pdf"
"mbl-2024-174.txt","mbl-2024-174.pdf","Nds. MBl. - 2024, Nr. 174","174","Richtlinie über die Gewährung von Zuwendungen  zur Förderung von Grundbildung bei Erwachsenen  (EU-Förderperiode 2021–2027)","","","","2024-04-15T22:00:00.000Z","22450","2024-04-16T05:32:42.438Z","MWK","Nds. MBl.","Erlass","661e0d2952181666be1adabe_mbl-2024-174.pdf"
